time,hip_angle,knee_angle,ankle_angle,hip_torque,knee_torque,ankle_torque
5.7270,-29.9765,111.6914,-31.2397,8.5009,-13.8252,0.1583
5.7280,-29.9755,111.6424,-31.2150,8.5104,-13.8240,0.1589
5.7290,-29.9746,111.5932,-31.1902,8.5199,-13.8227,0.1595
5.7300,-29.9736,111.5440,-31.1654,8.5293,-13.8215,0.1601
5.7310,-29.9726,111.4947,-31.1406,8.5386,-13.8202,0.1607
5.7320,-29.9716,111.4454,-31.1157,8.5479,-13.8190,0.1613
5.7330,-29.9706,111.3959,-31.0909,8.5570,-13.8177,0.1618
5.7340,-29.9695,111.3463,-31.0659,8.5661,-13.8165,0.1624
5.7350,-29.9685,111.2966,-31.0410,8.5752,-13.8152,0.1630
5.7360,-29.9673,111.2469,-31.0161,8.5841,-13.8140,0.1636
5.7370,-29.9662,111.1970,-30.9911,8.5930,-13.8128,0.1642
5.7380,-29.9651,111.1470,-30.9660,8.6018,-13.8115,0.1647
5.7390,-29.9639,111.0970,-30.9410,8.6106,-13.8103,0.1653
5.7400,-29.9627,111.0469,-30.9159,8.6193,-13.8091,0.1659
5.7410,-29.9615,110.9966,-30.8908,8.6279,-13.8078,0.1665
5.7420,-29.9602,110.9463,-30.8657,8.6365,-13.8066,0.1671
5.7430,-29.9589,110.8959,-30.8406,8.6449,-13.8054,0.1676
5.7440,-29.9576,110.8454,-30.8154,8.6534,-13.8041,0.1682
5.7450,-29.9563,110.7948,-30.7902,8.6617,-13.8029,0.1688
5.7460,-29.9550,110.7441,-30.7649,8.6700,-13.8017,0.1694
5.7470,-29.9536,110.6934,-30.7397,8.6782,-13.8004,0.1699
5.7480,-29.9522,110.6425,-30.7144,8.6864,-13.7992,0.1705
5.7490,-29.9508,110.5915,-30.6891,8.6945,-13.7980,0.1711
5.7500,-29.9493,110.5405,-30.6637,8.7025,-13.7967,0.1716
5.7510,-29.9479,110.4893,-30.6384,8.7105,-13.7955,0.1722
5.7520,-29.9464,110.4381,-30.6130,8.7184,-13.7943,0.1728
5.7530,-29.9448,110.3868,-30.5875,8.7262,-13.7931,0.1733
5.7540,-29.9433,110.3354,-30.5621,8.7340,-13.7918,0.1739
5.7550,-29.9417,110.2839,-30.5366,8.7417,-13.7906,0.1745
5.7560,-29.9401,110.2323,-30.5111,8.7494,-13.7894,0.1750
5.7570,-29.9385,110.1806,-30.4856,8.7570,-13.7881,0.1756
5.7580,-29.9368,110.1288,-30.4600,8.7645,-13.7869,0.1762
5.7590,-29.9352,110.0770,-30.4345,8.7720,-13.7856,0.1767
5.7600,-29.9334,110.0250,-30.4089,8.7794,-13.7844,0.1773
5.7610,-29.9317,109.9730,-30.3832,8.7868,-13.7832,0.1778
5.7620,-29.9299,109.9208,-30.3576,8.7941,-13.7819,0.1784
5.7630,-29.9282,109.8686,-30.3319,8.8013,-13.7807,0.1790
5.7640,-29.9263,109.8163,-30.3062,8.8085,-13.7794,0.1795
5.7650,-29.9245,109.7639,-30.2804,8.8156,-13.7782,0.1801
5.7660,-29.9226,109.7114,-30.2547,8.8227,-13.7769,0.1806
5.7670,-29.9207,109.6588,-30.2289,8.8297,-13.7757,0.1812
5.7680,-29.9188,109.6061,-30.2031,8.8367,-13.7744,0.1817
5.7690,-29.9168,109.5534,-30.1772,8.8436,-13.7732,0.1823
5.7700,-29.9149,109.5005,-30.1514,8.8504,-13.7719,0.1828
5.7710,-29.9128,109.4476,-30.1255,8.8572,-13.7706,0.1834
5.7720,-29.9108,109.3946,-30.0996,8.8640,-13.7694,0.1839
5.7730,-29.9087,109.3415,-30.0736,8.8706,-13.7681,0.1845
5.7740,-29.9066,109.2883,-30.0477,8.8773,-13.7668,0.1850
5.7750,-29.9045,109.2350,-30.0217,8.8838,-13.7656,0.1856
5.7760,-29.9024,109.1816,-29.9956,8.8904,-13.7643,0.1861
5.7770,-29.9002,109.1281,-29.9696,8.8968,-13.7630,0.1867
5.7780,-29.8980,109.0746,-29.9435,8.9032,-13.7617,0.1872
5.7790,-29.8957,109.0209,-29.9175,8.9096,-13.7604,0.1878
5.7800,-29.8935,108.9672,-29.8913,8.9159,-13.7591,0.1883
5.7810,-29.8912,108.9134,-29.8652,8.9221,-13.7578,0.1888
5.7820,-29.8888,108.8595,-29.8390,8.9284,-13.7565,0.1894
5.7830,-29.8865,108.8055,-29.8128,8.9345,-13.7552,0.1899
5.7840,-29.8841,108.7514,-29.7866,8.9406,-13.7539,0.1905
5.7850,-29.8817,108.6972,-29.7604,8.9467,-13.7526,0.1910
5.7860,-29.8793,108.6430,-29.7341,8.9527,-13.7512,0.1915
5.7870,-29.8768,108.5886,-29.7078,8.9586,-13.7499,0.1921
5.7880,-29.8743,108.5342,-29.6815,8.9645,-13.7486,0.1926
5.7890,-29.8717,108.4797,-29.6552,8.9704,-13.7472,0.1931
5.7900,-29.8692,108.4251,-29.6288,8.9762,-13.7459,0.1937
5.7910,-29.8666,108.3704,-29.6024,8.9819,-13.7445,0.1942
5.7920,-29.8640,108.3156,-29.5760,8.9876,-13.7432,0.1947
5.7930,-29.8613,108.2607,-29.5496,8.9933,-13.7418,0.1953
5.7940,-29.8586,108.2058,-29.5231,8.9989,-13.7404,0.1958
5.7950,-29.8559,108.1508,-29.4966,9.0044,-13.7391,0.1963
5.7960,-29.8532,108.0956,-29.4701,9.0100,-13.7377,0.1968
5.7970,-29.8504,108.0404,-29.4436,9.0154,-13.7363,0.1974
5.7980,-29.8476,107.9851,-29.4171,9.0208,-13.7349,0.1979
5.7990,-29.8447,107.9298,-29.3905,9.0262,-13.7335,0.1984
5.8000,-29.8419,107.8743,-29.3639,9.0315,-13.7321,0.1989
5.8010,-29.8390,107.8187,-29.3372,9.0368,-13.7307,0.1994
5.8020,-29.8361,107.7631,-29.3106,9.0421,-13.7293,0.2000
5.8030,-29.8331,107.7074,-29.2839,9.0472,-13.7279,0.2005
5.8040,-29.8301,107.6516,-29.2572,9.0524,-13.7264,0.2010
5.8050,-29.8271,107.5957,-29.2305,9.0575,-13.7250,0.2015
5.8060,-29.8240,107.5397,-29.2038,9.0625,-13.7235,0.2020
5.8070,-29.8209,107.4836,-29.1770,9.0676,-13.7221,0.2026
5.8080,-29.8178,107.4275,-29.1502,9.0725,-13.7206,0.2031
5.8090,-29.8147,107.3713,-29.1234,9.0775,-13.7192,0.2036
5.8100,-29.8115,107.3150,-29.0966,9.0823,-13.7177,0.2041
5.8110,-29.8083,107.2586,-29.0697,9.0872,-13.7162,0.2046
5.8120,-29.8051,107.2021,-29.0428,9.0920,-13.7147,0.2051
5.8130,-29.8018,107.1455,-29.0159,9.0967,-13.7132,0.2056
5.8140,-29.7985,107.0888,-28.9890,9.1014,-13.7117,0.2061
5.8150,-29.7951,107.0321,-28.9621,9.1061,-13.7102,0.2066
5.8160,-29.7918,106.9753,-28.9351,9.1107,-13.7087,0.2072
5.8170,-29.7884,106.9184,-28.9081,9.1153,-13.7071,0.2077
5.8180,-29.7849,106.8614,-28.8811,9.1198,-13.7056,0.2082
5.8190,-29.7815,106.8043,-28.8540,9.1243,-13.7040,0.2087
5.8200,-29.7780,106.7472,-28.8270,9.1288,-13.7025,0.2092
5.8210,-29.7744,106.6899,-28.7999,9.1332,-13.7009,0.2097
5.8220,-29.7709,106.6326,-28.7728,9.1376,-13.6994,0.2102
5.8230,-29.7673,106.5752,-28.7457,9.1419,-13.6978,0.2107
5.8240,-29.7637,106.5177,-28.7185,9.1462,-13.6962,0.2112
5.8250,-29.7600,106.4601,-28.6913,9.1505,-13.6946,0.2117
5.8260,-29.7563,106.4025,-28.6641,9.1547,-13.6930,0.2122
5.8270,-29.7526,106.3447,-28.6369,9.1589,-13.6914,0.2127
5.8280,-29.7488,106.2869,-28.6097,9.1631,-13.6897,0.2132
5.8290,-29.7451,106.2290,-28.5824,9.1672,-13.6881,0.2136
5.8300,-29.7412,106.1710,-28.5552,9.1712,-13.6865,0.2141
5.8310,-29.7374,106.1129,-28.5279,9.1752,-13.6848,0.2146
5.8320,-29.7335,106.0548,-28.5005,9.1792,-13.6831,0.2151
5.8330,-29.7296,105.9966,-28.4732,9.1832,-13.6815,0.2156
5.8340,-29.7256,105.9382,-28.4458,9.1871,-13.6798,0.2161
5.8350,-29.7216,105.8798,-28.4184,9.1910,-13.6781,0.2166
5.8360,-29.7176,105.8214,-28.3910,9.1948,-13.6764,0.2171
5.8370,-29.7136,105.7628,-28.3636,9.1986,-13.6747,0.2176
5.8380,-29.7095,105.7041,-28.3361,9.2024,-13.6729,0.2180
5.8390,-29.7054,105.6454,-28.3087,9.2061,-13.6712,0.2185
5.8400,-29.7012,105.5866,-28.2812,9.2098,-13.6695,0.2190
5.8410,-29.6970,105.5277,-28.2537,9.2135,-13.6677,0.2195
5.8420,-29.6928,105.4688,-28.2261,9.2171,-13.6660,0.2200
5.8430,-29.6886,105.4097,-28.1986,9.2207,-13.6642,0.2204
5.8440,-29.6843,105.3506,-28.1710,9.2242,-13.6624,0.2209
5.8450,-29.6800,105.2914,-28.1434,9.2277,-13.6606,0.2214
5.8460,-29.6756,105.2321,-28.1158,9.2312,-13.6588,0.2219
5.8470,-29.6713,105.1727,-28.0881,9.2346,-13.6570,0.2224
5.8480,-29.6669,105.1132,-28.0605,9.2380,-13.6552,0.2228
5.8490,-29.6624,105.0537,-28.0328,9.2414,-13.6533,0.2233
5.8500,-29.6579,104.9941,-28.0051,9.2448,-13.6515,0.2238
5.8510,-29.6534,104.9344,-27.9774,9.2481,-13.6496,0.2242
5.8520,-29.6489,104.8746,-27.9496,9.2513,-13.6477,0.2247
5.8530,-29.6443,104.8147,-27.9219,9.2546,-13.6459,0.2252
5.8540,-29.6397,104.7548,-27.8941,9.2578,-13.6440,0.2257
5.8550,-29.6350,104.6948,-27.8663,9.2609,-13.6421,0.2261
5.8560,-29.6303,104.6347,-27.8385,9.2641,-13.6402,0.2266
5.8570,-29.6256,104.5745,-27.8106,9.2672,-13.6382,0.2271
5.8580,-29.6209,104.5142,-27.7828,9.2703,-13.6363,0.2275
5.8590,-29.6161,104.4539,-27.7549,9.2733,-13.6343,0.2280
5.8600,-29.6113,104.3935,-27.7270,9.2763,-13.6324,0.2284
5.8610,-29.6064,104.3330,-27.6991,9.2793,-13.6304,0.2289
5.8620,-29.6015,104.2724,-27.6711,9.2822,-13.6284,0.2294
5.8630,-29.5966,104.2117,-27.6432,9.2851,-13.6264,0.2298
5.8640,-29.5917,104.1510,-27.6152,9.2880,-13.6244,0.2303
5.8650,-29.5867,104.0902,-27.5872,9.2909,-13.6224,0.2307
5.8660,-29.5817,104.0293,-27.5592,9.2937,-13.6204,0.2312
5.8670,-29.5766,103.9683,-27.5311,9.2965,-13.6183,0.2316
5.8680,-29.5715,103.9073,-27.5031,9.2992,-13.6163,0.2321
5.8690,-29.5664,103.8462,-27.4750,9.3019,-13.6142,0.2325
5.8700,-29.5613,103.7849,-27.4469,9.3046,-13.6121,0.2330
5.8710,-29.5561,103.7237,-27.4188,9.3073,-13.6100,0.2334
5.8720,-29.5509,103.6623,-27.3907,9.3099,-13.6079,0.2339
5.8730,-29.5456,103.6009,-27.3625,9.3125,-13.6058,0.2343
5.8740,-29.5403,103.5393,-27.3344,9.3151,-13.6037,0.2348
5.8750,-29.5350,103.4777,-27.3062,9.3176,-13.6015,0.2352
5.8760,-29.5296,103.4161,-27.2780,9.3201,-13.5994,0.2357
5.8770,-29.5243,103.3543,-27.2497,9.3226,-13.5972,0.2361
5.8780,-29.5188,103.2925,-27.2215,9.3251,-13.5950,0.2366
5.8790,-29.5134,103.2306,-27.1932,9.3275,-13.5928,0.2370
5.8800,-29.5079,103.1686,-27.1650,9.3299,-13.5906,0.2375
5.8810,-29.5024,103.1065,-27.1367,9.3323,-13.5884,0.2379
5.8820,-29.4968,103.0444,-27.1083,9.3346,-13.5862,0.2383
5.8830,-29.4912,102.9822,-27.0800,9.3369,-13.5839,0.2388
5.8840,-29.4856,102.9199,-27.0517,9.3392,-13.5817,0.2392
5.8850,-29.4799,102.8575,-27.0233,9.3414,-13.5794,0.2396
5.8860,-29.4742,102.7950,-26.9949,9.3437,-13.5771,0.2401
5.8870,-29.4685,102.7325,-26.9665,9.3459,-13.5748,0.2405
5.8880,-29.4627,102.6699,-26.9381,9.3480,-13.5725,0.2409
5.8890,-29.4569,102.6072,-26.9096,9.3502,-13.5702,0.2414
5.8900,-29.4511,102.5445,-26.8812,9.3523,-13.5678,0.2418
5.8910,-29.4452,102.4816,-26.8527,9.3544,-13.5655,0.2422
5.8920,-29.4393,102.4187,-26.8242,9.3564,-13.5631,0.2427
5.8930,-29.4334,102.3558,-26.7957,9.3585,-13.5608,0.2431
5.8940,-29.4274,102.2927,-26.7672,9.3605,-13.5584,0.2435
5.8950,-29.4214,102.2296,-26.7386,9.3624,-13.5560,0.2439
5.8960,-29.4154,102.1663,-26.7101,9.3644,-13.5535,0.2444
5.8970,-29.4093,102.1031,-26.6815,9.3663,-13.5511,0.2448
5.8980,-29.4032,102.0397,-26.6529,9.3682,-13.5487,0.2452
5.8990,-29.3971,101.9763,-26.6243,9.3701,-13.5462,0.2456
5.9000,-29.3909,101.9127,-26.5956,9.3719,-13.5437,0.2460
5.9010,-29.3847,101.8492,-26.5670,9.3738,-13.5412,0.2465
5.9020,-29.3784,101.7855,-26.5383,9.3755,-13.5387,0.2469
5.9030,-29.3722,101.7218,-26.5096,9.3773,-13.5362,0.2473
5.9040,-29.3659,101.6579,-26.4809,9.3791,-13.5337,0.2477
5.9050,-29.3595,101.5941,-26.4522,9.3808,-13.5311,0.2481
5.9060,-29.3531,101.5301,-26.4235,9.3825,-13.5286,0.2485
5.9070,-29.3467,101.4661,-26.3948,9.3841,-13.5260,0.2490
5.9080,-29.3403,101.4019,-26.3660,9.3858,-13.5234,0.2494
5.9090,-29.3338,101.3378,-26.3372,9.3874,-13.5208,0.2498
5.9100,-29.3273,101.2735,-26.3084,9.3890,-13.5182,0.2502
5.9110,-29.3207,101.2092,-26.2796,9.3906,-13.5155,0.2506
5.9120,-29.3142,101.1448,-26.2508,9.3921,-13.5129,0.2510
5.9130,-29.3075,101.0803,-26.2219,9.3936,-13.5102,0.2514
5.9140,-29.3009,101.0157,-26.1931,9.3951,-13.5076,0.2518
5.9150,-29.2942,100.9511,-26.1642,9.3966,-13.5049,0.2522
5.9160,-29.2875,100.8864,-26.1353,9.3980,-13.5022,0.2526
5.9170,-29.2807,100.8216,-26.1064,9.3995,-13.4994,0.2530
5.9180,-29.2740,100.7568,-26.0775,9.4009,-13.4967,0.2534
5.9190,-29.2671,100.6918,-26.0485,9.4022,-13.4940,0.2538
5.9200,-29.2603,100.6268,-26.0196,9.4036,-13.4912,0.2542
5.9210,-29.2534,100.5618,-25.9906,9.4049,-13.4884,0.2546
5.9220,-29.2465,100.4966,-25.9616,9.4062,-13.4856,0.2550
5.9230,-29.2395,100.4314,-25.9326,9.4075,-13.4828,0.2554
5.9240,-29.2325,100.3661,-25.9036,9.4088,-13.4800,0.2558
5.9250,-29.2255,100.3008,-25.8746,9.4100,-13.4771,0.2562
5.9260,-29.2184,100.2353,-25.8455,9.4112,-13.4743,0.2566
5.9270,-29.2114,100.1698,-25.8165,9.4124,-13.4714,0.2570
5.9280,-29.2042,100.1043,-25.7874,9.4136,-13.4685,0.2574
5.9290,-29.1971,100.0386,-25.7583,9.4147,-13.4656,0.2577
5.9300,-29.1899,99.9729,-25.7292,9.4159,-13.4627,0.2581
5.9310,-29.1826,99.9071,-25.7001,9.4170,-13.4598,0.2585
5.9320,-29.1754,99.8412,-25.6710,9.4180,-13.4568,0.2589
5.9330,-29.1681,99.7753,-25.6418,9.4191,-13.4539,0.2593
5.9340,-29.1608,99.7093,-25.6127,9.4201,-13.4509,0.2597
5.9350,-29.1534,99.6432,-25.5835,9.4212,-13.4479,0.2601
5.9360,-29.1460,99.5771,-25.5543,9.4221,-13.4449,0.2604
5.9370,-29.1386,99.5108,-25.5251,9.4231,-13.4418,0.2608
5.9380,-29.1311,99.4445,-25.4959,9.4241,-13.4388,0.2612
5.9390,-29.1236,99.3782,-25.4666,9.4250,-13.4357,0.2616
5.9400,-29.1161,99.3117,-25.4374,9.4259,-13.4327,0.2619
5.9410,-29.1085,99.2452,-25.4081,9.4268,-13.4296,0.2623
5.9420,-29.1009,99.1787,-25.3788,9.4277,-13.4265,0.2627
5.9430,-29.0933,99.1120,-25.3496,9.4285,-13.4234,0.2631
5.9440,-29.0856,99.0453,-25.3202,9.4293,-13.4202,0.2634
5.9450,-29.0779,98.9785,-25.2909,9.4301,-13.4171,0.2638
5.9460,-29.0702,98.9116,-25.2616,9.4309,-13.4139,0.2642
5.9470,-29.0624,98.8447,-25.2323,9.4317,-13.4107,0.2645
5.9480,-29.0546,98.7777,-25.2029,9.4324,-13.4075,0.2649
5.9490,-29.0468,98.7107,-25.1735,9.4332,-13.4043,0.2653
5.9500,-29.0389,98.6435,-25.1441,9.4339,-13.4011,0.2656
5.9510,-29.0310,98.5763,-25.1147,9.4345,-13.3978,0.2660
5.9520,-29.0231,98.5090,-25.0853,9.4352,-13.3945,0.2664
5.9530,-29.0151,98.4417,-25.0559,9.4359,-13.3913,0.2667
5.9540,-29.0071,98.3743,-25.0265,9.4365,-13.3880,0.2671
5.9550,-28.9991,98.3068,-24.9970,9.4371,-13.3847,0.2675
5.9560,-28.9910,98.2392,-24.9676,9.4377,-13.3813,0.2678
5.9570,-28.9829,98.1716,-24.9381,9.4382,-13.3780,0.2682
5.9580,-28.9748,98.1039,-24.9086,9.4388,-13.3746,0.2685
5.9590,-28.9666,98.0362,-24.8791,9.4393,-13.3712,0.2689
5.9600,-28.9584,97.9683,-24.8496,9.4398,-13.3678,0.2692
5.9610,-28.9502,97.9004,-24.8201,9.4403,-13.3644,0.2696
5.9620,-28.9419,97.8325,-24.7905,9.4408,-13.3610,0.2699
5.9630,-28.9336,97.7644,-24.7610,9.4412,-13.3575,0.2703
5.9640,-28.9253,97.6963,-24.7314,9.4417,-13.3541,0.2706
5.9650,-28.9169,97.6282,-24.7018,9.4421,-13.3506,0.2710
5.9660,-28.9085,97.5599,-24.6722,9.4425,-13.3471,0.2713
5.9670,-28.9001,97.4916,-24.6426,9.4429,-13.3436,0.2717
5.9680,-28.8916,97.4232,-24.6130,9.4432,-13.3401,0.2720
5.9690,-28.8831,97.3548,-24.5834,9.4436,-13.3365,0.2724
5.9700,-28.8746,97.2863,-24.5538,9.4439,-13.3329,0.2727
5.9710,-28.8660,97.2177,-24.5241,9.4442,-13.3294,0.2731
5.9720,-28.8574,97.1491,-24.4945,9.4445,-13.3258,0.2734
5.9730,-28.8488,97.0804,-24.4648,9.4447,-13.3221,0.2737
5.9740,-28.8401,97.0116,-24.4351,9.4450,-13.3185,0.2741
5.9750,-28.8314,96.9427,-24.4054,9.4452,-13.3149,0.2744
5.9760,-28.8227,96.8738,-24.3757,9.4454,-13.3112,0.2747
5.9770,-28.8139,96.8049,-24.3460,9.4456,-13.3075,0.2751
5.9780,-28.8051,96.7358,-24.3163,9.4458,-13.3038,0.2754
5.9790,-28.7963,96.6667,-24.2865,9.4460,-13.3001,0.2758
5.9800,-28.7875,96.5975,-24.2568,9.4461,-13.2964,0.2761
5.9810,-28.7786,96.5283,-24.2270,9.4463,-13.2926,0.2764
5.9820,-28.7696,96.4590,-24.1972,9.4464,-13.2888,0.2767
5.9830,-28.7607,96.3896,-24.1674,9.4465,-13.2851,0.2771
5.9840,-28.7517,96.3202,-24.1377,9.4466,-13.2812,0.2774
5.9850,-28.7427,96.2507,-24.1078,9.4466,-13.2774,0.2777
5.9860,-28.7336,96.1811,-24.0780,9.4467,-13.2736,0.2780
5.9870,-28.7245,96.1115,-24.0482,9.4467,-13.2697,0.2784
5.9880,-28.7154,96.0418,-24.0184,9.4467,-13.2659,0.2787
5.9890,-28.7062,95.9720,-23.9885,9.4467,-13.2620,0.2790
5.9900,-28.6971,95.9022,-23.9587,9.4467,-13.2581,0.2793
5.9910,-28.6878,95.8323,-23.9288,9.4467,-13.2541,0.2797
5.9920,-28.6786,95.7623,-23.8989,9.4466,-13.2502,0.2800
5.9930,-28.6693,95.6923,-23.8690,9.4465,-13.2462,0.2803
5.9940,-28.6600,95.6222,-23.8391,9.4465,-13.2423,0.2806
5.9950,-28.6506,95.5520,-23.8092,9.4464,-13.2383,0.2809
5.9960,-28.6413,95.4818,-23.7793,9.4462,-13.2342,0.2812
5.9970,-28.6319,95.4115,-23.7494,9.4461,-13.2302,0.2816
5.9980,-28.6224,95.3412,-23.7194,9.4460,-13.2262,0.2819
5.9990,-28.6129,95.2708,-23.6895,9.4458,-13.2221,0.2822
6.0000,-28.6034,95.2003,-23.6595,9.4456,-13.2180,0.2825
6.0010,-28.5939,95.1297,-23.6296,9.4454,-13.2139,0.2828
6.0020,-28.5843,95.0591,-23.5996,9.4452,-13.2098,0.2831
6.0030,-28.5747,94.9885,-23.5696,9.4450,-13.2057,0.2834
6.0040,-28.5651,94.9177,-23.5396,9.4448,-13.2015,0.2837
6.0050,-28.5554,94.8470,-23.5096,9.4445,-13.1973,0.2840
6.0060,-28.5457,94.7761,-23.4796,9.4442,-13.1931,0.2843
6.0070,-28.5360,94.7052,-23.4496,9.4439,-13.1889,0.2846
6.0080,-28.5262,94.6342,-23.4195,9.4436,-13.1847,0.2849
6.0090,-28.5164,94.5632,-23.3895,9.4433,-13.1805,0.2852
6.0100,-28.5066,94.4920,-23.3594,9.4430,-13.1762,0.2855
6.0110,-28.4967,94.4209,-23.3294,9.4427,-13.1719,0.2858
6.0120,-28.4869,94.3496,-23.2993,9.4423,-13.1676,0.2861
6.0130,-28.4769,94.2784,-23.2692,9.4419,-13.1633,0.2864
6.0140,-28.4670,94.2070,-23.2391,9.4415,-13.1590,0.2867
6.0150,-28.4570,94.1356,-23.2090,9.4411,-13.1546,0.2870
6.0160,-28.4470,94.0641,-23.1789,9.4407,-13.1503,0.2873
6.0170,-28.4369,93.9926,-23.1488,9.4403,-13.1459,0.2876
6.0180,-28.4269,93.9210,-23.1187,9.4399,-13.1415,0.2879
6.0190,-28.4168,93.8493,-23.0886,9.4394,-13.1370,0.2881
6.0200,-28.4066,93.7776,-23.0585,9.4389,-13.1326,0.2884
6.0210,-28.3964,93.7058,-23.0283,9.4384,-13.1281,0.2887
6.0220,-28.3862,93.6339,-22.9982,9.4379,-13.1236,0.2890
6.0230,-28.3760,93.5620,-22.9680,9.4374,-13.1192,0.2893
6.0240,-28.3657,93.4901,-22.9378,9.4369,-13.1146,0.2896
6.0250,-28.3555,93.4180,-22.9077,9.4364,-13.1101,0.2898
6.0260,-28.3451,93.3459,-22.8775,9.4358,-13.1055,0.2901
6.0270,-28.3348,93.2738,-22.8473,9.4352,-13.1010,0.2904
6.0280,-28.3244,93.2016,-22.8171,9.4347,-13.0964,0.2907
6.0290,-28.3140,93.1293,-22.7869,9.4341,-13.0918,0.2910
6.0300,-28.3035,93.0570,-22.7567,9.4335,-13.0872,0.2912
6.0310,-28.2930,92.9846,-22.7264,9.4328,-13.0825,0.2915
6.0320,-28.2825,92.9121,-22.6962,9.4322,-13.0778,0.2918
6.0330,-28.2720,92.8396,-22.6660,9.4316,-13.0732,0.2921
6.0340,-28.2614,92.7670,-22.6357,9.4309,-13.0685,0.2923
6.0350,-28.2508,92.6944,-22.6055,9.4302,-13.0638,0.2926
6.0360,-28.2402,92.6217,-22.5752,9.4295,-13.0590,0.2929
6.0370,-28.2295,92.5490,-22.5450,9.4288,-13.0543,0.2931
6.0380,-28.2188,92.4762,-22.5147,9.4281,-13.0495,0.2934
6.0390,-28.2081,92.4033,-22.4844,9.4274,-13.0447,0.2937
6.0400,-28.1973,92.3304,-22.4541,9.4267,-13.0399,0.2939
6.0410,-28.1865,92.2574,-22.4238,9.4259,-13.0351,0.2942
6.0420,-28.1757,92.1844,-22.3936,9.4252,-13.0302,0.2945
6.0430,-28.1649,92.1113,-22.3632,9.4244,-13.0253,0.2947
6.0440,-28.1540,92.0381,-22.3329,9.4236,-13.0205,0.2950
6.0450,-28.1431,91.9649,-22.3026,9.4228,-13.0156,0.2952
6.0460,-28.1322,91.8916,-22.2723,9.4220,-13.0106,0.2955
6.0470,-28.1212,91.8183,-22.2420,9.4212,-13.0057,0.2957
6.0480,-28.1102,91.7449,-22.2116,9.4203,-13.0007,0.2960
6.0490,-28.0992,91.6714,-22.1813,9.4195,-12.9958,0.2963
6.0500,-28.0881,91.5979,-22.1510,9.4186,-12.9908,0.2965
6.0510,-28.0770,91.5244,-22.1206,9.4178,-12.9857,0.2968
6.0520,-28.0659,91.4508,-22.0902,9.4169,-12.9807,0.2970
6.0530,-28.0548,91.3771,-22.0599,9.4160,-12.9757,0.2973
6.0540,-28.0436,91.3033,-22.0295,9.4151,-12.9706,0.2975
6.0550,-28.0324,91.2296,-21.9991,9.4142,-12.9655,0.2978
6.0560,-28.0212,91.1557,-21.9688,9.4132,-12.9604,0.2980
6.0570,-28.0099,91.0818,-21.9384,9.4123,-12.9553,0.2982
6.0580,-27.9986,91.0079,-21.9080,9.4113,-12.9501,0.2985
6.0590,-27.9873,90.9338,-21.8776,9.4104,-12.9449,0.2987
6.0600,-27.9759,90.8598,-21.8472,9.4094,-12.9398,0.2990
6.0610,-27.9646,90.7856,-21.8168,9.4084,-12.9345,0.2992
6.0620,-27.9532,90.7115,-21.7864,9.4074,-12.9293,0.2995
6.0630,-27.9417,90.6372,-21.7559,9.4064,-12.9241,0.2997
6.0640,-27.9302,90.5629,-21.7255,9.4054,-12.9188,0.2999
6.0650,-27.9187,90.4886,-21.6951,9.4044,-12.9135,0.3002
6.0660,-27.9072,90.4142,-21.6647,9.4033,-12.9082,0.3004
6.0670,-27.8957,90.3397,-21.6342,9.4023,-12.9029,0.3006
6.0680,-27.8841,90.2652,-21.6038,9.4012,-12.8976,0.3009
6.0690,-27.8725,90.1906,-21.5734,9.4001,-12.8922,0.3011
6.0700,-27.8608,90.1160,-21.5429,9.3991,-12.8869,0.3013
6.0710,-27.8492,90.0413,-21.5124,9.3980,-12.8815,0.3016
6.0720,-27.8375,89.9666,-21.4820,9.3969,-12.8761,0.3018
6.0730,-27.8257,89.8918,-21.4515,9.3958,-12.8706,0.3020
6.0740,-27.8140,89.8169,-21.4211,9.3946,-12.8652,0.3022
6.0750,-27.8022,89.7421,-21.3906,9.3935,-12.8597,0.3025
6.0760,-27.7904,89.6671,-21.3601,9.3923,-12.8542,0.3027
6.0770,-27.7785,89.5921,-21.3296,9.3912,-12.8487,0.3029
6.0780,-27.7667,89.5170,-21.2992,9.3900,-12.8432,0.3031
6.0790,-27.7548,89.4419,-21.2687,9.3888,-12.8376,0.3033
6.0800,-27.7428,89.3668,-21.2382,9.3877,-12.8321,0.3036
6.0810,-27.7309,89.2915,-21.2077,9.3865,-12.8265,0.3038
6.0820,-27.7189,89.2163,-21.1772,9.3853,-12.8209,0.3040
6.0830,-27.7069,89.1410,-21.1467,9.3840,-12.8153,0.3042
6.0840,-27.6948,89.0656,-21.1162,9.3828,-12.8096,0.3044
6.0850,-27.6828,88.9901,-21.0857,9.3816,-12.8040,0.3046
6.0860,-27.6707,88.9147,-21.0552,9.3803,-12.7983,0.3048
6.0870,-27.6586,88.8391,-21.0247,9.3791,-12.7926,0.3051
6.0880,-27.6464,88.7635,-20.9942,9.3778,-12.7869,0.3053
6.0890,-27.6342,88.6879,-20.9636,9.3765,-12.7811,0.3055
6.0900,-27.6220,88.6122,-20.9331,9.3753,-12.7754,0.3057
6.0910,-27.6098,88.5365,-20.9026,9.3740,-12.7696,0.3059
6.0920,-27.5975,88.4607,-20.8721,9.3727,-12.7638,0.3061
6.0930,-27.5852,88.3848,-20.8415,9.3714,-12.7580,0.3063
